kepid,label,file
7601633,stellar_eclipse,dataset/7601633.npz
8296467,stellar_eclipse,dataset/8296467.npz
9406892,stellar_eclipse,dataset/9406892.npz
5252423,transit,dataset/5252423.npz
4384652,stellar_eclipse,dataset/4384652.npz
6220470,stellar_eclipse,dataset/6220470.npz
4950232,centroid_offset,dataset/4950232.npz
7136729,centroid_offset,dataset/7136729.npz
5525484,not_transit,dataset/5525484.npz
3441340,stellar_eclipse,dataset/3441340.npz
11493378,transit,dataset/11493378.npz
11493431,transit,dataset/11493431.npz
3218908,transit,dataset/3218908.npz
11014932,transit,dataset/11014932.npz
6864891,stellar_eclipse,dataset/6864891.npz
10130039,transit,dataset/10130039.npz
10098540,transit,dataset/10098540.npz
6603043,stellar_eclipse,dataset/6603043.npz
8244190,centroid_offset,dataset/8244190.npz
4247991,transit,dataset/4247991.npz
10975146,transit,dataset/10975146.npz
9693006,transit,dataset/9693006.npz
8560280,centroid_offset,dataset/8560280.npz
8890150,transit,dataset/8890150.npz
7137725,Ephemeris match,dataset/7137725.npz
7362632,not_transit,dataset/7362632.npz
11192141,stellar_eclipse,dataset/11192141.npz
7295570,stellar_eclipse,dataset/7295570.npz
8689373,transit,dataset/8689373.npz
11069176,transit,dataset/11069176.npz
2708203,centroid_offset,dataset/2708203.npz
7768952,stellar_eclipse,dataset/7768952.npz
5955427,not_transit,dataset/5955427.npz
8129333,transit,dataset/8129333.npz
7757698,not_transit,dataset/7757698.npz
12009347,stellar_eclipse,dataset/12009347.npz
8177798,stellar_eclipse,dataset/8177798.npz
3955867,stellar_eclipse,dataset/3955867.npz
4139816,transit,dataset/4139816.npz
12366681,unlabeled,dataset/12366681.npz
9474232,centroid_offset,dataset/9474232.npz
4449752,not_transit,dataset/4449752.npz
5560831,not_transit,dataset/5560831.npz
7032568,centroid_offset,dataset/7032568.npz
3113266,stellar_eclipse,dataset/3113266.npz
1026957,transit,dataset/1026957.npz
10491044,centroid_offset,dataset/10491044.npz
5956656,transit,dataset/5956656.npz
3765771,stellar_eclipse,dataset/3765771.npz
7830637,stellar_eclipse,dataset/7830637.npz
8183911,centroid_offset,dataset/8183911.npz
7658229,stellar_eclipse,dataset/7658229.npz
5024476,not_transit,dataset/5024476.npz
8758204,transit,dataset/8758204.npz
11551715,unlabeled,dataset/11551715.npz
4142768,not_transit,dataset/4142768.npz
6803855,transit,dataset/6803855.npz
7449554,transit,dataset/7449554.npz
5700330,stellar_eclipse,dataset/5700330.npz
9850966,centroid_offset,dataset/9850966.npz
2309585,stellar_eclipse,dataset/2309585.npz
12459808,Ephemeris match,dataset/12459808.npz
11442793,transit,dataset/11442793.npz
3338660,stellar_eclipse,dataset/3338660.npz
3245969,transit,dataset/3245969.npz
5272233,transit,dataset/5272233.npz
4568117,stellar_eclipse,dataset/4568117.npz
8223328,stellar_eclipse,dataset/8223328.npz
8479107,stellar_eclipse,dataset/8479107.npz
9593773,stellar_eclipse,dataset/9593773.npz
10920420,centroid_offset,dataset/10920420.npz
3973002,stellar_eclipse,dataset/3973002.npz
11909839,stellar_eclipse,dataset/11909839.npz
6837283,transit,dataset/6837283.npz
8175131,centroid_offset,dataset/8175131.npz
11818800,transit,dataset/11818800.npz
4072526,transit,dataset/4072526.npz
12401132,not_transit,dataset/12401132.npz
9147029,transit,dataset/9147029.npz
3218908,transit,dataset/3218908.npz
5738346,stellar_eclipse,dataset/5738346.npz
8479386,stellar_eclipse,dataset/8479386.npz
10989620,transit,dataset/10989620.npz
11521793,transit,dataset/11521793.npz
11819135,stellar_eclipse,dataset/11819135.npz
8579684,not_transit,dataset/8579684.npz
11235323,stellar_eclipse,dataset/11235323.npz
11701407,transit,dataset/11701407.npz
4665571,transit,dataset/4665571.npz
7116236,stellar_eclipse,dataset/7116236.npz
10592163,stellar_eclipse,dataset/10592163.npz
9602595,stellar_eclipse,dataset/9602595.npz
3239945,transit,dataset/3239945.npz
5471606,not_transit,dataset/5471606.npz
7974634,transit,dataset/7974634.npz
4056579,not_transit,dataset/4056579.npz
7100673,transit,dataset/7100673.npz
11191364,transit,dataset/11191364.npz
9580992,transit,dataset/9580992.npz
12053823,not_transit,dataset/12053823.npz
10847907,not_transit,dataset/10847907.npz
8848271,stellar_eclipse,dataset/8848271.npz
7515762,transit,dataset/7515762.npz
8848115,stellar_eclipse,dataset/8848115.npz
6443392,not_transit,dataset/6443392.npz
11598894,transit,dataset/11598894.npz
4862625,stellar_eclipse,dataset/4862625.npz
6610433,not_transit,dataset/6610433.npz
8313667,transit,dataset/8313667.npz
5385697,centroid_offset,dataset/5385697.npz
8962007,centroid_offset,dataset/8962007.npz
3239945,transit,dataset/3239945.npz
8482513,not_transit,dataset/8482513.npz
6628237,stellar_eclipse,dataset/6628237.npz
12016267,unlabeled,dataset/12016267.npz
9597411,stellar_eclipse,dataset/9597411.npz
5425908,not_transit,dataset/5425908.npz
10910878,transit,dataset/10910878.npz
7265298,transit,dataset/7265298.npz
9008103,transit,dataset/9008103.npz
8848288,stellar_eclipse,dataset/8848288.npz
4563268,transit,dataset/4563268.npz
9958962,transit,dataset/9958962.npz
4055774,centroid_offset,dataset/4055774.npz
8054719,transit,dataset/8054719.npz
3764879,transit,dataset/3764879.npz
8047283,stellar_eclipse,dataset/8047283.npz
7445445,transit,dataset/7445445.npz
3849155,stellar_eclipse,dataset/3849155.npz
7582689,transit,dataset/7582689.npz
9034103,transit,dataset/9034103.npz
9994381,transit,dataset/9994381.npz
4664743,not_transit,dataset/4664743.npz
6452742,stellar_eclipse,dataset/6452742.npz
6185476,transit,dataset/6185476.npz
6688318,not_transit,dataset/6688318.npz
9936080,not_transit,dataset/9936080.npz
11408935,stellar_eclipse,dataset/11408935.npz
6206751,stellar_eclipse,dataset/6206751.npz
4565943,not_transit,dataset/4565943.npz
5780460,transit,dataset/5780460.npz
10491031,stellar_eclipse,dataset/10491031.npz
6185711,centroid_offset,dataset/6185711.npz
8242769,transit,dataset/8242769.npz
1430305,not_transit,dataset/1430305.npz
8507475,transit,dataset/8507475.npz
2831251,centroid_offset,dataset/2831251.npz
10593626,transit,dataset/10593626.npz
3745690,transit,dataset/3745690.npz
7662209,not_transit,dataset/7662209.npz
8367113,transit,dataset/8367113.npz
4261960,centroid_offset,dataset/4261960.npz
9003401,transit,dataset/9003401.npz
2576692,stellar_eclipse,dataset/2576692.npz
2162994,stellar_eclipse,dataset/2162994.npz
10227501,centroid_offset,dataset/10227501.npz
8671707,not_transit,dataset/8671707.npz
4841374,transit,dataset/4841374.npz
10322797,Ephemeris match,dataset/10322797.npz
11966253,centroid_offset,dataset/11966253.npz
8575061,not_transit,dataset/8575061.npz
11502867,transit,dataset/11502867.npz
4902030,stellar_eclipse,dataset/4902030.npz
5880320,transit,dataset/5880320.npz
6934986,transit,dataset/6934986.npz
5120087,transit,dataset/5120087.npz
7289162,centroid_offset,dataset/7289162.npz
8098300,stellar_eclipse,dataset/8098300.npz
3964562,stellar_eclipse,dataset/3964562.npz
6131130,transit,dataset/6131130.npz
2442084,stellar_eclipse,dataset/2442084.npz
9289960,not_transit,dataset/9289960.npz
12785320,transit,dataset/12785320.npz
6614926,stellar_eclipse,dataset/6614926.npz
8263752,stellar_eclipse,dataset/8263752.npz
12557713,stellar_eclipse,dataset/12557713.npz
9786821,stellar_eclipse,dataset/9786821.npz
9655419,stellar_eclipse,dataset/9655419.npz
6612411,not_transit,dataset/6612411.npz
11812062,transit,dataset/11812062.npz
6707260,not_transit,dataset/6707260.npz
9602613,transit,dataset/9602613.npz
11189127,stellar_eclipse,dataset/11189127.npz
5212220,centroid_offset,dataset/5212220.npz
11874338,stellar_eclipse,dataset/11874338.npz
9645188,not_transit,dataset/9645188.npz
6048106,stellar_eclipse,dataset/6048106.npz
4814168,not_transit,dataset/4814168.npz
7190639,not_transit,dataset/7190639.npz
7750740,stellar_eclipse,dataset/7750740.npz
9834257,stellar_eclipse,dataset/9834257.npz
5130380,stellar_eclipse,dataset/5130380.npz
8972058,transit,dataset/8972058.npz
4075015,stellar_eclipse,dataset/4075015.npz
5564082,transit,dataset/5564082.npz
6948815,stellar_eclipse,dataset/6948815.npz
4172746,transit,dataset/4172746.npz
8302302,stellar_eclipse,dataset/8302302.npz
5343976,stellar_eclipse,dataset/5343976.npz
5471059,centroid_offset,dataset/5471059.npz
10798838,stellar_eclipse,dataset/10798838.npz
9087853,transit,dataset/9087853.npz
6206470,Ephemeris match,dataset/6206470.npz
5730389,centroid_offset,dataset/5730389.npz
10353968,transit,dataset/10353968.npz
4914399,Ephemeris match,dataset/4914399.npz
7837526,stellar_eclipse,dataset/7837526.npz
6525196,stellar_eclipse,dataset/6525196.npz
5306383,stellar_eclipse,dataset/5306383.npz
8179286,stellar_eclipse,dataset/8179286.npz
4851217,stellar_eclipse,dataset/4851217.npz
4770365,transit,dataset/4770365.npz
4446411,centroid_offset,dataset/4446411.npz
9101271,not_transit,dataset/9101271.npz
3534076,transit,dataset/3534076.npz
5435816,stellar_eclipse,dataset/5435816.npz
10795103,transit,dataset/10795103.npz
10006641,stellar_eclipse,dataset/10006641.npz
8781480,stellar_eclipse,dataset/8781480.npz
5351250,transit,dataset/5351250.npz
11774303,stellar_eclipse,dataset/11774303.npz
3973504,stellar_eclipse,dataset/3973504.npz
9838060,stellar_eclipse,dataset/9838060.npz
3934657,transit,dataset/3934657.npz
6522124,not_transit,dataset/6522124.npz
5018787,stellar_eclipse,dataset/5018787.npz
8517433,not_transit,dataset/8517433.npz
5481426,stellar_eclipse,dataset/5481426.npz
12557548,transit,dataset/12557548.npz
8435247,stellar_eclipse,dataset/8435247.npz
11804952,not_transit,dataset/11804952.npz
10549924,centroid_offset,dataset/10549924.npz
10718726,transit,dataset/10718726.npz
6521542,stellar_eclipse,dataset/6521542.npz
3757407,centroid_offset,dataset/3757407.npz
8488381,transit,dataset/8488381.npz
8719324,not_transit,dataset/8719324.npz
6023859,stellar_eclipse,dataset/6023859.npz
5119143,not_transit,dataset/5119143.npz
7125636,stellar_eclipse,dataset/7125636.npz
5629353,transit,dataset/5629353.npz
8344004,transit,dataset/8344004.npz
8738244,not_transit,dataset/8738244.npz
5942093,stellar_eclipse,dataset/5942093.npz
10514430,Ephemeris match,dataset/10514430.npz
11455491,stellar_eclipse,dataset/11455491.npz
6516185,transit,dataset/6516185.npz
4928119,stellar_eclipse,dataset/4928119.npz
10964265,centroid_offset,dataset/10964265.npz
5036538,stellar_eclipse,dataset/5036538.npz
7747425,transit,dataset/7747425.npz
8151055,transit,dataset/8151055.npz
3556220,stellar_eclipse,dataset/3556220.npz
7176424,not_transit,dataset/7176424.npz
3852865,unlabeled,dataset/3852865.npz
6859813,stellar_eclipse,dataset/6859813.npz
8008913,not_transit,dataset/8008913.npz
7008149,centroid_offset,dataset/7008149.npz
10657664,stellar_eclipse,dataset/10657664.npz
10290447,not_transit,dataset/10290447.npz
5471496,centroid_offset,dataset/5471496.npz
11199233,centroid_offset,dataset/11199233.npz
3443582,stellar_eclipse,dataset/3443582.npz
9842906,centroid_offset,dataset/9842906.npz
5956354,centroid_offset,dataset/5956354.npz
5726910,centroid_offset,dataset/5726910.npz
3867593,stellar_eclipse,dataset/3867593.npz
9899414,centroid_offset,dataset/9899414.npz
8812360,not_transit,dataset/8812360.npz
5650420,stellar_eclipse,dataset/5650420.npz
5649837,centroid_offset,dataset/5649837.npz
8559863,stellar_eclipse,dataset/8559863.npz
10338279,stellar_eclipse,dataset/10338279.npz
10089123,transit,dataset/10089123.npz
9767392,stellar_eclipse,dataset/9767392.npz
2438062,stellar_eclipse,dataset/2438062.npz
4638237,transit,dataset/4638237.npz
6956216,stellar_eclipse,dataset/6956216.npz
10407210,centroid_offset,dataset/10407210.npz
3644602,not_transit,dataset/3644602.npz
6199702,Ephemeris match,dataset/6199702.npz
4144576,transit,dataset/4144576.npz
8505215,transit,dataset/8505215.npz
5956342,transit,dataset/5956342.npz
9246715,stellar_eclipse,dataset/9246715.npz
8377197,centroid_offset,dataset/8377197.npz
12008916,not_transit,dataset/12008916.npz
11651105,not_transit,dataset/11651105.npz
7091432,transit,dataset/7091432.npz
6425597,transit,dataset/6425597.npz
5817986,centroid_offset,dataset/5817986.npz
6863839,centroid_offset,dataset/6863839.npz
6286161,not_transit,dataset/6286161.npz
6779726,transit,dataset/6779726.npz
10016874,transit,dataset/10016874.npz
9412760,transit,dataset/9412760.npz
8561063,transit,dataset/8561063.npz
9836563,transit,dataset/9836563.npz
11093335,not_transit,dataset/11093335.npz
4735826,transit,dataset/4735826.npz
5347784,stellar_eclipse,dataset/5347784.npz
11601584,transit,dataset/11601584.npz
7906739,stellar_eclipse,dataset/7906739.npz
10751908,transit,dataset/10751908.npz
5985713,transit,dataset/5985713.npz
10199817,not_transit,dataset/10199817.npz
10258558,stellar_eclipse,dataset/10258558.npz
7031767,centroid_offset,dataset/7031767.npz
4049901,transit,dataset/4049901.npz
9307105,stellar_eclipse,dataset/9307105.npz
10019399,stellar_eclipse,dataset/10019399.npz
6629588,stellar_eclipse,dataset/6629588.npz
8746310,stellar_eclipse,dataset/8746310.npz
10152836,stellar_eclipse,dataset/10152836.npz
11090926,transit,dataset/11090926.npz
11506654,transit,dataset/11506654.npz
7293937,centroid_offset,dataset/7293937.npz
3962684,stellar_eclipse,dataset/3962684.npz
6466939,stellar_eclipse,dataset/6466939.npz
6587280,transit,dataset/6587280.npz
10187017,transit,dataset/10187017.npz
5479717,stellar_eclipse,dataset/5479717.npz
3655332,stellar_eclipse,dataset/3655332.npz
6307537,stellar_eclipse,dataset/6307537.npz
10028352,transit,dataset/10028352.npz
11127479,transit,dataset/11127479.npz
6766583,not_transit,dataset/6766583.npz
3248696,not_transit,dataset/3248696.npz
5768927,stellar_eclipse,dataset/5768927.npz
5024252,centroid_offset,dataset/5024252.npz
2442359,centroid_offset,dataset/2442359.npz
12316431,stellar_eclipse,dataset/12316431.npz
9710626,not_transit,dataset/9710626.npz
5392702,centroid_offset,dataset/5392702.npz
7770450,stellar_eclipse,dataset/7770450.npz
9304923,not_transit,dataset/9304923.npz
5644412,transit,dataset/5644412.npz
5649836,stellar_eclipse,dataset/5649836.npz
9758089,transit,dataset/9758089.npz
8620565,stellar_eclipse,dataset/8620565.npz
7799701,stellar_eclipse,dataset/7799701.npz
6153672,stellar_eclipse,dataset/6153672.npz
8095099,stellar_eclipse,dataset/8095099.npz
2554853,not_transit,dataset/2554853.npz
5301750,transit,dataset/5301750.npz
3761319,not_transit,dataset/3761319.npz
8574794,transit,dataset/8574794.npz
5217586,centroid_offset,dataset/5217586.npz
8257407,stellar_eclipse,dataset/8257407.npz
4386047,stellar_eclipse,dataset/4386047.npz
8162789,transit,dataset/8162789.npz
4346339,transit,dataset/4346339.npz
9851983,not_transit,dataset/9851983.npz
6185496,centroid_offset,dataset/6185496.npz
4270565,centroid_offset,dataset/4270565.npz
8494263,transit,dataset/8494263.npz
10397751,transit,dataset/10397751.npz
10136549,transit,dataset/10136549.npz
7435780,centroid_offset,dataset/7435780.npz
9763754,unlabeled,dataset/9763754.npz
6863840,not_transit,dataset/6863840.npz
9995771,transit,dataset/9995771.npz
8109107,centroid_offset,dataset/8109107.npz
8780959,stellar_eclipse,dataset/8780959.npz
12021387,stellar_eclipse,dataset/12021387.npz
6579806,stellar_eclipse,dataset/6579806.npz
8703491,stellar_eclipse,dataset/8703491.npz
10848459,stellar_eclipse,dataset/10848459.npz
3749134,transit,dataset/3749134.npz
11661803,stellar_eclipse,dataset/11661803.npz
11187436,transit,dataset/11187436.npz
4478168,transit,dataset/4478168.npz
8022244,transit,dataset/8022244.npz
4072955,transit,dataset/4072955.npz
9950612,transit,dataset/9950612.npz
8958035,stellar_eclipse,dataset/8958035.npz
9776794,transit,dataset/9776794.npz
4157325,transit,dataset/4157325.npz
10813132,transit,dataset/10813132.npz
2441728,centroid_offset,dataset/2441728.npz
4047631,transit,dataset/4047631.npz
8261920,transit,dataset/8261920.npz
7879433,transit,dataset/7879433.npz
4349442,Ephemeris match,dataset/4349442.npz
3122985,stellar_eclipse,dataset/3122985.npz
6019971,transit,dataset/6019971.npz
8505674,not_transit,dataset/8505674.npz
5036966,stellar_eclipse,dataset/5036966.npz
4077526,transit,dataset/4077526.npz
7914906,stellar_eclipse,dataset/7914906.npz
5601258,transit,dataset/5601258.npz
9049010,centroid_offset,dataset/9049010.npz
4247791,stellar_eclipse,dataset/4247791.npz
9291039,not_transit,dataset/9291039.npz
9071386,stellar_eclipse,dataset/9071386.npz
10471243,centroid_offset,dataset/10471243.npz
10925104,transit,dataset/10925104.npz
5039228,transit,dataset/5039228.npz
4669402,centroid_offset,dataset/4669402.npz
10407191,transit,dataset/10407191.npz
10155080,stellar_eclipse,dataset/10155080.npz
6606669,stellar_eclipse,dataset/6606669.npz
3231137,stellar_eclipse,dataset/3231137.npz
9851662,transit,dataset/9851662.npz
6934291,transit,dataset/6934291.npz
8652577,centroid_offset,dataset/8652577.npz
10659313,stellar_eclipse,dataset/10659313.npz
5347537,stellar_eclipse,dataset/5347537.npz
10727668,stellar_eclipse,dataset/10727668.npz
11854636,transit,dataset/11854636.npz
7870032,transit,dataset/7870032.npz
4912991,stellar_eclipse,dataset/4912991.npz
3544694,stellar_eclipse,dataset/3544694.npz
5006817,not_transit,dataset/5006817.npz
9654468,transit,dataset/9654468.npz
11497958,transit,dataset/11497958.npz
7024222,centroid_offset,dataset/7024222.npz
9821151,stellar_eclipse,dataset/9821151.npz
3958301,centroid_offset,dataset/3958301.npz
9602775,centroid_offset,dataset/9602775.npz
2853780,not_transit,dataset/2853780.npz
10253977,transit,dataset/10253977.npz
10519701,not_transit,dataset/10519701.npz
5983532,stellar_eclipse,dataset/5983532.npz
5632701,centroid_offset,dataset/5632701.npz
10166274,transit,dataset/10166274.npz
9536836,not_transit,dataset/9536836.npz
5370302,stellar_eclipse,dataset/5370302.npz
10600261,transit,dataset/10600261.npz
9451096,stellar_eclipse,dataset/9451096.npz
10735331,stellar_eclipse,dataset/10735331.npz
7763269,stellar_eclipse,dataset/7763269.npz
6226290,transit,dataset/6226290.npz
9411412,transit,dataset/9411412.npz
9995771,transit,dataset/9995771.npz
8543279,stellar_eclipse,dataset/8543279.npz
8975368,centroid_offset,dataset/8975368.npz
7877824,not_transit,dataset/7877824.npz
12058931,transit,dataset/12058931.npz
11400356,not_transit,dataset/11400356.npz
9166862,transit,dataset/9166862.npz
10749128,transit,dataset/10749128.npz
7199756,centroid_offset,dataset/7199756.npz
7887890,centroid_offset,dataset/7887890.npz
3102309,not_transit,dataset/3102309.npz
3832474,transit,dataset/3832474.npz
4769931,Ephemeris match,dataset/4769931.npz
8015907,transit,dataset/8015907.npz
7258902,stellar_eclipse,dataset/7258902.npz
8804455,centroid_offset,dataset/8804455.npz
11308499,transit,dataset/11308499.npz
8077137,transit,dataset/8077137.npz
4935914,stellar_eclipse,dataset/4935914.npz
8487645,centroid_offset,dataset/8487645.npz
5553652,stellar_eclipse,dataset/5553652.npz
10198662,transit,dataset/10198662.npz
6612327,stellar_eclipse,dataset/6612327.npz
3632089,transit,dataset/3632089.npz
10122255,transit,dataset/10122255.npz
4840327,stellar_eclipse,dataset/4840327.npz
9471268,transit,dataset/9471268.npz
6767840,transit,dataset/6767840.npz
9583881,transit,dataset/9583881.npz
10153827,unlabeled,dataset/10153827.npz
8760040,transit,dataset/8760040.npz
4753561,stellar_eclipse,dataset/4753561.npz
6197658,transit,dataset/6197658.npz
5511659,transit,dataset/5511659.npz
4545570,transit,dataset/4545570.npz
6118370,transit,dataset/6118370.npz
9079587,not_transit,dataset/9079587.npz
3858943,centroid_offset,dataset/3858943.npz
9811915,transit,dataset/9811915.npz
1849702,transit,dataset/1849702.npz
5021737,stellar_eclipse,dataset/5021737.npz
7605600,stellar_eclipse,dataset/7605600.npz
7090524,transit,dataset/7090524.npz
9292130,not_transit,dataset/9292130.npz
5598645,centroid_offset,dataset/5598645.npz
5025294,stellar_eclipse,dataset/5025294.npz
2853828,not_transit,dataset/2853828.npz
10407086,centroid_offset,dataset/10407086.npz
2711114,stellar_eclipse,dataset/2711114.npz
11600889,transit,dataset/11600889.npz
3937519,transit,dataset/3937519.npz
8846809,not_transit,dataset/8846809.npz
8561192,stellar_eclipse,dataset/8561192.npz
6690082,transit,dataset/6690082.npz
11135694,transit,dataset/11135694.npz
5308387,centroid_offset,dataset/5308387.npz
8719419,stellar_eclipse,dataset/8719419.npz
11656840,stellar_eclipse,dataset/11656840.npz
9696358,transit,dataset/9696358.npz
3858884,not_transit,dataset/3858884.npz
3240158,transit,dataset/3240158.npz
11037818,transit,dataset/11037818.npz
5513866,centroid_offset,dataset/5513866.npz
8736245,stellar_eclipse,dataset/8736245.npz
4174507,stellar_eclipse,dataset/4174507.npz
3735634,stellar_eclipse,dataset/3735634.npz
12735793,transit,dataset/12735793.npz
9267996,transit,dataset/9267996.npz
10338624,not_transit,dataset/10338624.npz
9714358,stellar_eclipse,dataset/9714358.npz
3965326,centroid_offset,dataset/3965326.npz
11512246,transit,dataset/11512246.npz
11752632,transit,dataset/11752632.npz
9307966,centroid_offset,dataset/9307966.npz
11867608,not_transit,dataset/11867608.npz
7811057,not_transit,dataset/7811057.npz
7989422,stellar_eclipse,dataset/7989422.npz
10554967,centroid_offset,dataset/10554967.npz
10156055,centroid_offset,dataset/10156055.npz
10664416,stellar_eclipse,dataset/10664416.npz
9674320,transit,dataset/9674320.npz
9098810,stellar_eclipse,dataset/9098810.npz
2989404,transit,dataset/2989404.npz
5213230,transit,dataset/5213230.npz
10880507,transit,dataset/10880507.npz
8621353,stellar_eclipse,dataset/8621353.npz
9649706,transit,dataset/9649706.npz
8613338,not_transit,dataset/8613338.npz
9363944,transit,dataset/9363944.npz
8630840,not_transit,dataset/8630840.npz
11519226,stellar_eclipse,dataset/11519226.npz
9288786,stellar_eclipse,dataset/9288786.npz
10547685,stellar_eclipse,dataset/10547685.npz
8958359,not_transit,dataset/8958359.npz
11087662,not_transit,dataset/11087662.npz
3120308,centroid_offset,dataset/3120308.npz
10221013,transit,dataset/10221013.npz
9970525,unlabeled,dataset/9970525.npz
11414465,transit,dataset/11414465.npz
11076276,Ephemeris match,dataset/11076276.npz
5306720,stellar_eclipse,dataset/5306720.npz
7376500,stellar_eclipse,dataset/7376500.npz
6531485,stellar_eclipse,dataset/6531485.npz
8263752,stellar_eclipse,dataset/8263752.npz
10454313,transit,dataset/10454313.npz
8245108,centroid_offset,dataset/8245108.npz
9955262,transit,dataset/9955262.npz
7601918,centroid_offset,dataset/7601918.npz
12110786,centroid_offset,dataset/12110786.npz
8414907,centroid_offset,dataset/8414907.npz
10619109,stellar_eclipse,dataset/10619109.npz
4651399,not_transit,dataset/4651399.npz
9834040,transit,dataset/9834040.npz
5005121,transit,dataset/5005121.npz
6436505,not_transit,dataset/6436505.npz
7700578,not_transit,dataset/7700578.npz
6309763,transit,dataset/6309763.npz
9893468,transit,dataset/9893468.npz
3848948,centroid_offset,dataset/3848948.npz
9827094,centroid_offset,dataset/9827094.npz
5781192,stellar_eclipse,dataset/5781192.npz
10383729,stellar_eclipse,dataset/10383729.npz
4639868,stellar_eclipse,dataset/4639868.npz
12022718,stellar_eclipse,dataset/12022718.npz
4149060,not_transit,dataset/4149060.npz
9723746,transit,dataset/9723746.npz
1575873,centroid_offset,dataset/1575873.npz
11076176,stellar_eclipse,dataset/11076176.npz
9239670,not_transit,dataset/9239670.npz
8167996,transit,dataset/8167996.npz
8733898,transit,dataset/8733898.npz
6205460,stellar_eclipse,dataset/6205460.npz
10668665,stellar_eclipse,dataset/10668665.npz
8495232,centroid_offset,dataset/8495232.npz
9592850,stellar_eclipse,dataset/9592850.npz
10216045,unlabeled,dataset/10216045.npz
10489525,stellar_eclipse,dataset/10489525.npz
9509343,transit,dataset/9509343.npz
8678594,transit,dataset/8678594.npz
9941387,stellar_eclipse,dataset/9941387.npz
8415745,stellar_eclipse,dataset/8415745.npz
11566064,transit,dataset/11566064.npz
11361646,transit,dataset/11361646.npz
8351919,not_transit,dataset/8351919.npz
5172274,stellar_eclipse,dataset/5172274.npz
5428657,transit,dataset/5428657.npz
8005002,transit,dataset/8005002.npz
6932987,transit,dataset/6932987.npz
8676038,not_transit,dataset/8676038.npz
9774400,stellar_eclipse,dataset/9774400.npz
10265898,transit,dataset/10265898.npz
11804465,transit,dataset/11804465.npz
9899577,centroid_offset,dataset/9899577.npz
4566999,not_transit,dataset/4566999.npz
7463685,transit,dataset/7463685.npz
4270253,transit,dataset/4270253.npz
8056651,centroid_offset,dataset/8056651.npz
5738698,stellar_eclipse,dataset/5738698.npz
7542369,stellar_eclipse,dataset/7542369.npz
5201593,centroid_offset,dataset/5201593.npz
10000941,transit,dataset/10000941.npz
11823054,transit,dataset/11823054.npz
3336476,Ephemeris match,dataset/3336476.npz
4732015,not_transit,dataset/4732015.npz
5115379,centroid_offset,dataset/5115379.npz
7870282,stellar_eclipse,dataset/7870282.npz
10259029,stellar_eclipse,dataset/10259029.npz
8804283,transit,dataset/8804283.npz
7673841,transit,dataset/7673841.npz
10743597,centroid_offset,dataset/10743597.npz
9205993,centroid_offset,dataset/9205993.npz
11358392,stellar_eclipse,dataset/11358392.npz
10419211,stellar_eclipse,dataset/10419211.npz
3439126,Ephemeris match,dataset/3439126.npz
9588880,not_transit,dataset/9588880.npz
10686909,centroid_offset,dataset/10686909.npz
4037164,stellar_eclipse,dataset/4037164.npz
10420301,centroid_offset,dataset/10420301.npz
3858824,stellar_eclipse,dataset/3858824.npz
7090867,not_transit,dataset/7090867.npz
1434395,centroid_offset,dataset/1434395.npz
5857540,transit,dataset/5857540.npz
4282390,transit,dataset/4282390.npz
12115188,stellar_eclipse,dataset/12115188.npz
11462556,not_transit,dataset/11462556.npz
4253860,stellar_eclipse,dataset/4253860.npz
10879208,stellar_eclipse,dataset/10879208.npz
9529744,transit,dataset/9529744.npz
9529744,centroid_offset,dataset/9529744.npz
9529733,stellar_eclipse,dataset/9529733.npz
9735426,transit,dataset/9735426.npz
8197793,transit,dataset/8197793.npz
4914709,stellar_eclipse,dataset/4914709.npz
6422367,Ephemeris match,dataset/6422367.npz
5091075,not_transit,dataset/5091075.npz
10809677,stellar_eclipse,dataset/10809677.npz
10471090,centroid_offset,dataset/10471090.npz
4917014,centroid_offset,dataset/4917014.npz
10801951,not_transit,dataset/10801951.npz
12737015,transit,dataset/12737015.npz
5391407,stellar_eclipse,dataset/5391407.npz
5271090,transit,dataset/5271090.npz
6314173,stellar_eclipse,dataset/6314173.npz
8108437,stellar_eclipse,dataset/8108437.npz
6515335,not_transit,dataset/6515335.npz
6277594,stellar_eclipse,dataset/6277594.npz
10935310,stellar_eclipse,dataset/10935310.npz
10933561,transit,dataset/10933561.npz
7751562,stellar_eclipse,dataset/7751562.npz
8009500,stellar_eclipse,dataset/8009500.npz
4847832,stellar_eclipse,dataset/4847832.npz
4078157,stellar_eclipse,dataset/4078157.npz
6182093,not_transit,dataset/6182093.npz
8292840,transit,dataset/8292840.npz
8418129,unlabeled,dataset/8418129.npz
10187017,centroid_offset,dataset/10187017.npz
9822284,stellar_eclipse,dataset/9822284.npz
2558370,stellar_eclipse,dataset/2558370.npz
7132462,transit,dataset/7132462.npz
10141938,not_transit,dataset/10141938.npz
9472341,transit,dataset/9472341.npz
9934208,stellar_eclipse,dataset/9934208.npz
8570210,transit,dataset/8570210.npz
12555616,transit,dataset/12555616.npz
8509442,transit,dataset/8509442.npz
5385469,not_transit,dataset/5385469.npz
2834805,transit,dataset/2834805.npz
6679504,not_transit,dataset/6679504.npz
5126182,transit,dataset/5126182.npz
9910828,centroid_offset,dataset/9910828.npz
9595956,stellar_eclipse,dataset/9595956.npz
10191449,transit,dataset/10191449.npz
